,Protein ID,Protein Descrip,Carbo1 ID,Carbo1 Descrip,Carbo2 ID,Carbo2 Descrip,Vege ID,Vege Descrip,Fruit ID,Fruit Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g
355,10921.0,"Pork, cured, ham and water product, slice, boneless, separable lean and fat, heated, pan-broil",11058.0,"Beans, snap, canned, all styles, seasoned, solids and liquids",18608.0,"KEEBLER, KEEBLER Chocolate Graham SELECTS",11596.0,"Winged beans, immature seeds, cooked, boiled, drained, without salt",9195.0,"Olives, pickled, canned or bottled, green",788.0,29.349999999999998,37.91,87.02999999999999,31.73
356,15251.0,"USDA Commodity, salmon nuggets, breaded, frozen, heated",18972.0,"Bread, cheese",11380.0,"Potatoes, mashed, dehydrated, granules without milk, dry form",11863.0,"Squash, winter, all varieties, cooked, baked, with salt",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",1112.0,32.56,33.55,174.65,8.850000000000001
357,10926.0,"Pork, cured, ham with natural juices, slice, boneless, separable lean and fat, heated, pan-broil",1200.0,Reddi Wip Fat Free Whipped Topping,11158.0,"Chrysanthemum, garland, cooked, boiled, drained, without salt",11447.0,"Sesbania flower, raw",9183.0,"Melons, casaba, raw",342.0,27.92,8.629999999999999,43.66,24.74
358,5005.0,"Chicken, broilers or fryers, meat and skin and giblets and neck, stewed",20072.0,"Wheat, hard red winter",11762.0,"Cauliflower, frozen, cooked, boiled, drained, with salt",11024.0,"Balsam-pear (bitter gourd), pods, raw",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",615.0,40.459999999999994,14.34,87.51,9.12
359,7952.0,"Bologna, chicken, turkey, pork",28253.0,"SUNSHINE, CHEEZ-IT, Snack Mix",9445.0,"Kiwifruit, gold, raw",11058.0,"Beans, snap, canned, all styles, seasoned, solids and liquids",9149.0,"Kumquats, raw",883.0,22.82,43.0,105.97000000000001,22.54
360,15017.0,"Fish, cod, Atlantic, canned, solids and liquid",20040.0,"Rice, brown, medium-grain, raw",28248.0,"SUNSHINE, CHEEZ-IT, Pepper Jack Crackers",11794.0,"Lambs quarters, cooked, boiled, drained, with salt",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",1040.0,43.010000000000005,29.279999999999998,152.48,9.67
361,23455.0,"Beef, New Zealand, imported, cube roll, separable lean and fat, raw",1114.0,"Whey, sweet, fluid",11726.0,"Beans, snap, green, canned, no salt added, solids and liquids",11058.0,"Beans, snap, canned, all styles, seasoned, solids and liquids",9174.0,"Loquats, raw",330.0,21.13,17.169999999999998,25.58,5.14
362,1019.0,"Cheese, feta",11924.0,"Soybeans, mature seeds, sprouted, cooked, stir-fried, with salt",20121.0,"Spaghetti, cooked, enriched, without added salt",11809.0,"Peas, edible-podded, cooked, boiled, drained, with salt",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",609.0,37.07,29.570000000000004,56.290000000000006,8.64
363,1059.0,"Milk, filled, fluid, with blend of hydrogenated vegetable oils",18939.0,"Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)",11400.0,"Potatoes, frozen, whole, unprepared",11766.0,"Chayote, fruit, cooked, boiled, drained, with salt",9120.0,"Grapefruit, sections, canned, juice pack, solids and liquids",609.0,11.729999999999999,15.219999999999999,108.62,38.57
364,43274.0,"Cheese, cream, low fat",28059.0,"KEEBLER, CHIPS DELUXE, Peanut Butter Cups Cookies",43274.0,"Cheese, cream, low fat",11136.0,"Cauliflower, cooked, boiled, drained, without salt",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",1027.0,23.88,60.02,102.66999999999999,43.919999999999995
365,10871.0,"Pork, cured, ham and water product, whole, boneless, separable lean only, heated, roasted",9057.0,"Boysenberries, frozen, unsweetened",1043.0,"Cheese, pasteurized process, pimento",11505.0,"Sweet potato leaves, raw",9226.0,"Papayas, raw",633.0,40.07,37.69,38.17,19.939999999999998
366,10948.0,"Pork, fresh, enhanced, loin, top loin (chops), boneless, separable lean only, raw",28300.0,"Cookies, oatmeal sandwich, with creme filling",28264.0,"KEEBLER, Oatmeal Cookies",11157.0,"Chrysanthemum, garland, raw",9325.0,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",1103.0,34.56999999999999,42.53000000000001,148.92,62.26
367,15244.0,"Mollusks, oyster, eastern, wild, cooked, dry heat",28015.0,"KELLOGG'S, EGGO, Waffles, Homestyle",48052.0,Vital wheat gluten,11444.0,"Seaweed, irishmoss, raw",9309.0,"Rhubarb, frozen, uncooked",797.0,92.69,15.32,75.21,5.370000000000001
368,1019.0,"Cheese, feta",18006.0,"Bagels, cinnamon-raisin, toasted",11274.0,"Mustard spinach, (tendergreen), raw",11147.0,"Chard, swiss, raw",9293.0,"Plums, dried (prunes), stewed, with added sugar",723.0,29.900000000000002,23.8,103.91,11.62
369,7028.0,"Ham, sliced, packaged (96% fat free, water added)",1007.0,"Cheese, camembert",9106.0,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",11056.0,"Beans, snap, green, canned, regular pack, drained solids",9293.0,"Plums, dried (prunes), stewed, with added sugar",636.0,39.24,28.4,61.400000000000006,1.24
370,10914.0,"Pork, cured, ham -- water added, shank, bone-in, separable lean and fat, heated, roasted",18301.0,"Pie, apple, commercially prepared, enriched flour",9119.0,"Grapefruit, sections, canned, water pack, solids and liquids",11762.0,"Cauliflower, frozen, cooked, boiled, drained, with salt",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",528.0,23.459999999999997,24.729999999999997,57.06999999999999,33.900000000000006
371,17391.0,"Lamb, New Zealand, imported, hind-shank, separable lean only, raw",11293.0,"Onions, welsh, raw",28091.0,"KEEBLER, FUDGE SHOPPE, Fudge Stripes, Oatmeal",11018.0,"Asparagus, frozen, unprepared",9055.0,"Blueberries, frozen, sweetened",736.0,31.429999999999996,27.91,99.68,55.0
372,1179.0,"Sour cream, light",42303.0,"Cheese, muenster, low fat",18949.0,"Crackers, whole-wheat, reduced fat",11758.0,"Carrots, canned, no salt added, solids and liquids",9258.0,"Pears, canned, extra heavy syrup pack, solids and liquids",943.0,40.32,36.06000000000001,116.72999999999999,7.4
373,1116.0,"Yogurt, plain, whole milk, 8 grams protein per 8 ounce",20049.0,"Rice, white, long-grain, precooked or instant, enriched, prepared",18933.0,"Waffle, buttermilk, frozen, ready-to-heat, toasted",11891.0,"Turnip greens, cooked, boiled, drained, with salt",9316.0,"Strawberries, raw",546.0,14.88,13.770000000000001,91.85,14.489999999999998
374,5722.0,"Turkey, retail parts, thigh, meat only, cooked, roasted",28198.0,"MOTHER'S, Double Fudge Creme Sandwich Cookies",28142.0,"KEEBLER, TOWN HOUSE, Original Crackers",11770.0,"Corn, sweet, yellow, cooked, boiled, drained, with salt",9119.0,"Grapefruit, sections, canned, water pack, solids and liquids",1274.0,39.53,57.85,160.39,52.89
375,15160.0,"Mollusks, clam, mixed species, canned, drained solids",28142.0,"KEEBLER, TOWN HOUSE, Original Crackers",20035.0,"Quinoa, uncooked",11770.0,"Corn, sweet, yellow, cooked, boiled, drained, with salt",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",1154.0,47.56999999999999,38.790000000000006,156.32,11.04
376,17195.0,"Lamb, variety meats and by-products, kidneys, raw",11447.0,"Sesbania flower, raw",18262.0,"English muffins, raisin-cinnamon (includes apple-cinnamon)",11484.0,"Squash, winter, acorn, cooked, boiled, mashed, without salt",9322.0,"Tamarinds, raw",637.0,28.400000000000002,5.47,126.94,53.559999999999995
377,5215.0,"Turkey, back, from whole bird, non-enhanced, meat only, raw",43312.0,"Vegetables, mixed (corn, lima beans, peas, green beans, carrots) canned, no salt added",11224.0,"Hyacinth-beans, immature seeds, raw",43406.0,Yeast extract spread,9133.0,"Grapes, canned, thompson seedless, water pack, solids and liquids",421.0,49.16,3.91,47.370000000000005,17.89
378,43396.0,"Cheese, cottage, lowfat, 1% milkfat, with vegetables",11790.0,"Kale, cooked, boiled, drained, with salt",1217.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",11018.0,"Asparagus, frozen, unprepared",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",323.0,20.990000000000002,2.86,58.010000000000005,23.3
379,5722.0,"Turkey, retail parts, thigh, meat only, cooked, roasted",9316.0,"Strawberries, raw",11406.0,"Potatoes, french fried, cottage-cut, salt not added in processing, frozen, as purchased",11092.0,"Broccoli, frozen, chopped, unprepared",9517.0,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",418.0,31.160000000000004,12.79,48.39000000000001,15.71
380,1018.0,"Cheese, edam",11286.0,"Onions, yellow, sauteed",28264.0,"KEEBLER, Oatmeal Cookies",11927.0,"Mountain yam, hawaii, cooked, steamed, with salt",9258.0,"Pears, canned, extra heavy syrup pack, solids and liquids",1146.0,34.959999999999994,58.910000000000004,122.23,32.33
381,1077.0,"Milk, whole, 3.25% milkfat, with added vitamin D",28208.0,"MOTHER'S, Peanut Butter Gauchos Cookies",28085.0,"KEEBLER, FUDGE SHOPPE, Fudge Grahams, 1/2 Dipped, Reduced Fat",11734.0,"Beets, cooked, boiled. drained, with salt",9286.0,"Pomegranates, raw",1140.0,19.5,43.6,172.85999999999999,93.07999999999998
382,17200.0,"Lamb, variety meats and by-products, liver, cooked, braised",9252.0,"Pears, raw",43312.0,"Vegetables, mixed (corn, lima beans, peas, green beans, carrots) canned, no salt added",31020.0,"Seaweed, Canadian Cultivated EMI-TSUNOMATA, rehydrated",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",383.0,34.94,9.36,40.1,20.41
383,1089.0,"Milk, low sodium, fluid",1081.0,"Milk, reduced fat, fluid, 2% milkfat, protein fortified, with added vitamin A and vitamin D",20076.0,"Wheat, durum",11286.0,"Onions, yellow, sauteed",9124.0,"Grapefruit juice, white, canned, sweetened",634.0,22.259999999999998,18.8,100.07,20.75
384,15022.0,"Fish, cusk, raw",9301.0,"Rambutan, canned, syrup pack",11747.0,"Burdock root, cooked, boiled, drained, with salt",11732.0,"Beans, snap, yellow, frozen, cooked, boiled, drained, without salt",9301.0,"Rambutan, canned, syrup pack",367.0,23.869999999999994,1.42,69.34,4.779999999999999
385,17377.0,"Lamb, New Zealand, imported, testes, raw",11400.0,"Potatoes, frozen, whole, unprepared",11182.0,"Corn, yellow, whole kernel, frozen, microwaved",11777.0,"Cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt",9325.0,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",457.0,20.98,4.4399999999999995,85.57000000000001,7.369999999999999
386,17434.0,"Veal, seam fat only, cooked",28171.0,"KELLOGG'S, POP-TARTS, Frosted Pumpkin Pie Toaster Pastries",11366.0,"Potatoes, boiled, cooked in skin, skin, without salt",11349.0,Poi,9309.0,"Rhubarb, frozen, uncooked",1110.0,19.65,61.02,122.24999999999999,30.090000000000003
387,1212.0,"Milk, dry, whole, without added vitamin D",18064.0,"Bread, wheat",20029.0,"Couscous, cooked",11848.0,"Pumpkin leaves, cooked, boiled, drained, with salt",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",998.0,44.14,30.48,139.94,45.12
388,1178.0,"Sour cream, reduced fat",20002.0,"Amaranth grain, cooked",9124.0,"Grapefruit juice, white, canned, sweetened",11219.0,"Gourd, white-flowered (calabash), cooked, boiled, drained, without salt",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",411.0,12.59,15.94,57.8,27.119999999999997
389,1035.0,"Cheese, provolone",11199.0,"Yardlong bean, raw",11803.0,"Okra, cooked, boiled, drained, with salt",11871.0,"Succotash, (corn and limas), cooked, boiled, drained, with salt",9316.0,"Strawberries, raw",563.0,35.99,28.330000000000002,47.050000000000004,7.85
390,1059.0,"Milk, filled, fluid, with blend of hydrogenated vegetable oils",1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",11270.0,"Mustard greens, raw",11943.0,"Pimento, canned",9362.0,"Cherries, sour, canned, water pack, drained",395.0,25.580000000000002,18.490000000000002,35.56,19.04
391,5067.0,"Chicken, broilers or fryers, drumstick, meat and skin, cooked, fried, batter",11921.0,"Peppers, sweet, red, sauteed",9119.0,"Grapefruit, sections, canned, water pack, solids and liquids",11400.0,"Potatoes, frozen, whole, unprepared",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",617.0,26.539999999999996,28.91,67.7,13.81
392,15022.0,"Fish, cusk, raw",11179.0,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",18443.0,"Pie, apple, commercially prepared, unenriched flour",11748.0,"Butterbur, cooked, boiled, drained, with salt",9017.0,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",579.0,24.18,12.749999999999998,96.46,41.9
393,7045.0,"Luncheon meat, pork, canned",28253.0,"SUNSHINE, CHEEZ-IT, Snack Mix",43396.0,"Cheese, cottage, lowfat, 1% milkfat, with vegetables",11352.0,"Potatoes, flesh and skin, raw",9229.0,"Papaya nectar, canned",973.0,34.59,46.74,103.78,19.89
394,17434.0,"Veal, seam fat only, cooked",18215.0,"Crackers, cheese, sandwich-type with peanut butter filling",11232.0,"Jute, potherb, cooked, boiled, drained, without salt",11378.0,"Potatoes, mashed, dehydrated, flakes without milk, dry form",9286.0,"Pomegranates, raw",1475.0,37.260000000000005,77.07000000000001,166.01,25.009999999999998
395,1018.0,"Cheese, edam",11447.0,"Sesbania flower, raw",18059.0,"Bread, rice bran",11906.0,"Corn, sweet, white, canned, cream style, regular pack",9272.0,"Pineapple, frozen, chunks, sweetened",787.0,37.31,32.96,92.48,29.41
396,5324.0,"Chicken patty, frozen, cooked",18292.0,"Pancakes, plain, dry mix, incomplete, prepared",11848.0,"Pumpkin leaves, cooked, boiled, drained, with salt",11790.0,"Kale, cooked, boiled, drained, with salt",9445.0,"Kiwifruit, gold, raw",614.0,28.499999999999996,28.459999999999994,64.99,12.92
397,1166.0,"Cheese, mexican, queso asadero",11906.0,"Corn, sweet, white, canned, cream style, regular pack",18348.0,"Rolls, dinner, whole-wheat",11863.0,"Squash, winter, all varieties, cooked, baked, with salt",9135.0,"Grape juice, canned or bottled, unsweetened, without added ascorbic acid",793.0,34.3,33.86000000000001,96.21,31.04
398,5005.0,"Chicken, broilers or fryers, meat and skin and giblets and neck, stewed",11157.0,"Chrysanthemum, garland, raw",1223.0,"Protein supplement, milk based, Muscle Milk, powder",11924.0,"Soybeans, mature seeds, sprouted, cooked, stir-fried, with salt",9420.0,"Jackfruit, canned, syrup pack",868.0,87.02,37.31,54.92,5.71
399,13355.0,"Beef, cured, pastrami",43396.0,"Cheese, cottage, lowfat, 1% milkfat, with vegetables",28177.0,"KELLOGG'S, POP-TARTS, Frosted Wild Strawberry Toaster Pastries",11352.0,"Potatoes, flesh and skin, raw",9021.0,"Apricots, raw",730.0,40.02,17.0,104.05,43.720000000000006
400,42258.0,"Cheese product, pasteurized process, cheddar, reduced fat",11924.0,"Soybeans, mature seeds, sprouted, cooked, stir-fried, with salt",11253.0,"Lettuce, green leaf, raw",11248.0,"Lentils, sprouted, raw",9055.0,"Blueberries, frozen, sweetened",571.0,41.42,22.029999999999998,66.96000000000001,28.519999999999996
401,7232.0,"OSCAR MAYER, Smokie Links Sausage",9415.0,"Pears, raw, green anjou",20499.0,"Macaroni, dry, unenriched",11199.0,"Yardlong bean, raw",9017.0,"Apple juice, frozen concentrate, unsweetened, undiluted, without added ascorbic acid",952.0,29.19,29.680000000000003,141.51,52.83
402,1217.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",20444.0,"Rice, white, long-grain, regular, raw, unenriched",28211.0,"MURRAY, Chocolatey Chip Thins Cookies",11191.0,"Cowpeas (blackeyes), immature seeds, raw",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",1090.0,22.16,18.64,208.72,61.160000000000004
403,5215.0,"Turkey, back, from whole bird, non-enhanced, meat only, raw",11243.0,"Mushrooms, portabella, grilled",18608.0,"KEEBLER, KEEBLER Chocolate Graham SELECTS",11751.0,"Cabbage, common, cooked, boiled, drained, with salt",9286.0,"Pomegranates, raw",713.0,34.60000000000001,20.909999999999997,100.60000000000001,45.32
404,1083.0,"Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",1031.0,"Cheese, neufchatel",1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",11400.0,"Potatoes, frozen, whole, unprepared",9106.0,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",858.0,65.34,35.97,70.8,7.97
405,13351.0,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",9270.0,"Pineapple, canned, heavy syrup pack, solids and liquids",11008.0,"Artichokes, (globe or french), cooked, boiled, drained, without salt",11400.0,"Potatoes, frozen, whole, unprepared",9270.0,"Pineapple, canned, heavy syrup pack, solids and liquids",507.0,32.470000000000006,13.36,69.96,35.56999999999999
406,23185.0,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, select, raw",18345.0,"Rolls, dinner, oat bran",18032.0,"Bread, irish soda, prepared from recipe",11794.0,"Lambs quarters, cooked, boiled, drained, with salt",9309.0,"Rhubarb, frozen, uncooked",800.0,39.56,26.139999999999997,106.5,8.39
407,1018.0,"Cheese, edam",11889.0,"Turnips, cooked, boiled, drained, with salt",9013.0,"Apples, dried, sulfured, stewed, with added sugar",11349.0,Poi,9023.0,"Apricots, canned, water pack, without skin, solids and liquids",596.0,26.97,28.12,59.93000000000001,4.81
408,1226.0,"Egg substitute, liquid or frozen, fat free",18345.0,"Rolls, dinner, oat bran",43144.0,"Cabbage, mustard, salted",11199.0,"Yardlong bean, raw",9144.0,"Jackfruit, raw",454.0,25.12,5.739999999999999,79.43,29.15
