,DEP ID,DEP Descrip,BC ID,BC Descrip,FFC ID,FFC Descrip,Energy_kcal,Protein_g,Fat_g,Carb_g,Sugar_g
350,1083.0,"Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",8376.0,"Cereals ready-to-eat, KELLOGG, KELLOGG'S MARSHMALLOW FROOT LOOPS",9514.0,"Juice Smoothie, BOLTHOUSE FARMS, BERRY BOOST",465.0,8.71,3.7899999999999996,105.17,59.2
351,1193.0,KRAFT BREAKSTONE'S Reduced Fat Sour Cream,28142.0,"KEEBLER, TOWN HOUSE, Original Crackers",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",780.0,10.19,41.75,92.53,12.9
352,1059.0,"Milk, filled, fluid, with blend of hydrogenated vegetable oils",18301.0,"Pie, apple, commercially prepared, enriched flour",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",383.0,5.57,14.57,60.24,15.65
353,1046.0,"Cheese food, pasteurized process, American, vitamin D fortified",8236.0,"Cereals, QUAKER, Oat Bran, QUAKER/MOTHER'S Oat Bran, prepared with water, no salt",9183.0,"Melons, casaba, raw",401.0,20.0,26.68,22.630000000000003,11.280000000000001
354,1212.0,"Milk, dry, whole, without added vitamin D",8100.0,"Cereals, CREAM OF RICE, dry",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",913.0,33.3,27.330000000000002,132.09,47.03
355,1186.0,"Cheese, cream, fat free",8376.0,"Cereals ready-to-eat, KELLOGG, KELLOGG'S MARSHMALLOW FROOT LOOPS",9237.0,"Peaches, canned, water pack, solids and liquids",505.0,20.73,3.86,103.07,60.19
356,43274.0,"Cheese, cream, low fat",18032.0,"Bread, irish soda, prepared from recipe",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",513.0,15.139999999999999,20.310000000000002,69.61,5.82
357,1043.0,"Cheese, pasteurized process, pimento",18348.0,"Rolls, dinner, whole-wheat",9362.0,"Cherries, sour, canned, water pack, drained",683.0,31.52,36.11,63.28,16.07
358,43261.0,"Yogurt, fruit variety, nonfat",18022.0,"Bread, cornbread, dry mix, enriched (includes corn muffin mix)",9258.0,"Pears, canned, extra heavy syrup pack, solids and liquids",610.0,11.59,12.53,113.75,39.34
359,1014.0,"Cheese, cottage, nonfat, uncreamed, dry, large or small curd",8584.0,"Cereals ready-to-eat, KELLOGG'S SPECIAL K Chocolatey Delight",9309.0,"Rhubarb, frozen, uncooked",474.0,17.39,7.7,92.96,32.85
360,1089.0,"Milk, low sodium, fluid",28156.0,"KEEBLER, Waffle Cones",9434.0,"Guanabana nectar, canned",544.0,9.709999999999999,8.93,107.09,49.13
361,1266.0,"Cheese, Swiss, nonfat or fat free",28001.0,"KELLOGG'S, EGGO, NUTRI-GRAIN Frozen Fruit Pizza, Mixed Berry Granola",9309.0,"Rhubarb, frozen, uncooked",407.0,35.349999999999994,8.51,49.9,13.93
362,1001.0,"Butter, salted",18242.0,"Croutons, plain",9503.0,"Apples, raw, gala, with skin",1181.0,13.0,87.83,87.24000000000001,10.43
363,1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",18432.0,"Bread, white, commercially prepared, toasted, low sodium no salt",9340.0,"Pears, asian, raw",575.0,27.1,18.330000000000002,75.65,15.07
364,1200.0,Reddi Wip Fat Free Whipped Topping,43218.0,"Cereals ready-to-eat, ALPEN",9340.0,"Pears, asian, raw",543.0,14.7,8.530000000000001,111.35000000000001,43.05
365,42258.0,"Cheese product, pasteurized process, cheddar, reduced fat",18969.0,"Cream puff, eclair, custard or cream filled, iced",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",621.0,22.69,32.739999999999995,59.3,38.38
366,1114.0,"Whey, sweet, fluid",18400.0,"Crackers, matzo, egg and onion",9149.0,"Kumquats, raw",489.0,12.73,5.12,98.14,14.5
367,1237.0,"Ice cream, bar or stick, chocolate covered",8685.0,"Cereals ready-to-eat, QUAKER WHOLE HEARTS oat cereal",9507.0,"Juice Smoothie, NAKED JUICE, MIGHTY MANGO",770.0,12.15,29.71,119.6,52.33
368,1254.0,"Cheese food, pasteurized process, American, without added vitamin D",18177.0,"Cookies, molasses",9075.0,"Cherries, sweet, canned, extra heavy syrup pack, solids and liquids",862.0,23.05,38.58,108.59,23.19
369,43396.0,"Cheese, cottage, lowfat, 1% milkfat, with vegetables",18982.0,"KASHI, H2H Woven Wheat Cracker, Roasted Garlic",9055.0,"Blueberries, frozen, sweetened",592.0,21.799999999999997,12.83,98.15,23.32
370,1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",8103.0,"Cereals, CREAM OF WHEAT, regular (10 minute), cooked with water, without salt",9301.0,"Rambutan, canned, syrup pack",528.0,52.089999999999996,12.420000000000002,53.39,4.03
371,1010.0,"Cheese, cheshire",18248.0,"Doughnuts, cake-type, plain (includes unsugared, old-fashioned)",9362.0,"Cherries, sour, canned, water pack, drained",863.0,29.37,55.74,62.290000000000006,25.14
372,1224.0,"Protein supplement, milk based, Muscle Milk Light, powder",8376.0,"Cereals ready-to-eat, KELLOGG, KELLOGG'S MARSHMALLOW FROOT LOOPS",9150.0,"Lemons, raw, without peel",801.0,55.7,15.100000000000001,120.62,56.4
373,1229.0,"Cheese, white, queso blanco",28300.0,"Cookies, oatmeal sandwich, with creme filling",9415.0,"Pears, raw, green anjou",774.0,23.43,42.699999999999996,73.94,42.849999999999994
374,1266.0,"Cheese, Swiss, nonfat or fat free",28121.0,"KEEBLER, 100 Calorie RIGHT BITES, Sandies Shortbread Cookies, Fudge Dipped",9420.0,"Jackfruit, canned, syrup pack",681.0,32.86,20.240000000000002,99.74000000000001,28.33
375,1266.0,"Cheese, Swiss, nonfat or fat free",28035.0,"GIRL SCOUTS, Thin Mints Cookies",9252.0,"Pears, raw",686.0,33.26,24.34,85.93,43.08
376,1116.0,"Yogurt, plain, whole milk, 8 grams protein per 8 ounce",28216.0,"MURRAY, Old Fashioned Iced Oatmeal Cookies",9150.0,"Lemons, raw, without peel",549.0,9.57,21.05,84.97999999999999,39.66
377,1083.0,"Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",28216.0,"MURRAY, Old Fashioned Iced Oatmeal Cookies",9340.0,"Pears, asian, raw",544.0,8.98,18.7,86.62,39.55
378,42303.0,"Cheese, muenster, low fat",28234.0,"SUNSHINE, CHEEZ-IT, Asiago Crackers",9119.0,"Grapefruit, sections, canned, water pack, solids and liquids",809.0,33.98,42.4,75.25,13.55
379,1227.0,"Cheese, dry white, queso seco",8655.0,"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, pecan bunches",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",777.0,31.87,29.87,96.91000000000001,32.43
380,1092.0,"Milk, dry, nonfat, instant, with added vitamin A and vitamin D",18443.0,"Pie, apple, commercially prepared, unenriched flour",9362.0,"Cherries, sour, canned, water pack, drained",637.0,37.69,11.930000000000001,96.64,59.18
381,1179.0,"Sour cream, light",18050.0,"Bread, reduced-calorie, oat bran, toasted",9340.0,"Pears, asian, raw",417.0,13.5,14.629999999999999,66.95,11.469999999999999
382,1010.0,"Cheese, cheshire",18982.0,"KASHI, H2H Woven Wheat Cracker, Roasted Garlic",9148.0,"Kiwifruit, green, raw",888.0,35.010000000000005,42.82,92.64,9.59
383,1182.0,"USDA Commodity, cheese, cheddar, reduced fat",8449.0,"Cereals, QUAKER, Instant Grits Product with American Cheese Flavor, dry",9252.0,"Pears, raw",699.0,36.36,23.11,91.41000000000001,12.35
384,43274.0,"Cheese, cream, low fat",8228.0,"Cereals, QUAKER, Instant Oatmeal, raisins, dates and walnuts, dry",9149.0,"Kumquats, raw",643.0,18.55,23.119999999999997,96.44,46.03
385,1006.0,"Cheese, brie",28000.0,"KELLOGG'S, EGGO, Mini Muffin Tops, Chocolate Chip",9325.0,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",720.0,26.36,38.98,67.81,18.95
386,1071.0,"Dessert topping, powdered, 1.5 ounce prepared with 1/2 cup milk",28185.0,"KELLOGG'S, POP-TARTS MINI CRISPS, Frosted Strawberry Baked Bites",9293.0,"Plums, dried (prunes), stewed, with added sugar",758.0,9.4,24.740000000000002,129.10999999999999,52.42999999999999
387,42136.0,"Cream substitute, powdered, light",18481.0,"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Frosted cherry",9293.0,"Plums, dried (prunes), stewed, with added sugar",952.0,7.1899999999999995,26.119999999999997,178.28,109.4
388,1116.0,"Yogurt, plain, whole milk, 8 grams protein per 8 ounce",28091.0,"KEEBLER, FUDGE SHOPPE, Fudge Stripes, Oatmeal",9286.0,"Pomegranates, raw",622.0,10.64,28.22,89.76,51.43000000000001
389,1182.0,"USDA Commodity, cheese, cheddar, reduced fat",8020.0,"Cereals ready-to-eat, KELLOGG, KELLOGG'S Corn Flakes",9322.0,"Tamarinds, raw",878.0,37.5,19.3,148.6,48.879999999999995
390,1251.0,"Cheese, Mexican blend",18159.0,"Cookies, chocolate chip, commercially prepared, regular, higher fat, enriched",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",933.0,29.150000000000002,53.32000000000001,88.56,34.129999999999995
391,1018.0,"Cheese, edam",8668.0,"Cereals ready-to-eat, GENERAL MILLS, FIBER ONE, Nutty Clusters & Almonds",9503.0,"Apples, raw, gala, with skin",762.0,33.14,34.72,94.61000000000001,33.9
392,1019.0,"Cheese, feta",18068.0,"Bread, wheat germ",9226.0,"Papayas, raw",568.0,24.28,24.44,63.21,15.64
393,1223.0,"Protein supplement, milk based, Muscle Milk, powder",28074.0,"KEEBLER, E.L. FUDGE, Butter Flavored Cookies",9119.0,"Grapefruit, sections, canned, water pack, solids and liquids",929.0,51.79,37.74,97.65,48.36
394,1071.0,"Dessert topping, powdered, 1.5 ounce prepared with 1/2 cup milk",18506.0,"KELLOGG'S, EGGO, NUTRI-GRAIN, Waffles, Low Fat",9517.0,"Apple juice, canned or bottled, unsweetened, with added ascorbic acid, calcium, and potassium",443.0,10.229999999999999,16.39,67.61999999999999,30.5
395,1001.0,"Butter, salted",18608.0,"KEEBLER, KEEBLER Chocolate Graham SELECTS",9174.0,"Loquats, raw",1229.0,8.379999999999999,97.91000000000001,84.0,26.56
396,43278.0,"Cheese, american cheddar, imitation",18972.0,"Bread, cheese",9041.0,"Bananas, dehydrated, or banana powder",993.0,31.009999999999998,36.64,144.71,57.12
397,1001.0,"Butter, salted",8015.0,"Cereals ready-to-eat, POST, COCOA PEBBLES",9293.0,"Plums, dried (prunes), stewed, with added sugar",1238.0,6.739999999999999,85.42999999999999,118.64000000000001,35.86
398,1227.0,"Cheese, dry white, queso seco",28080.0,"KEEBLER, FUDGE SHOPPE, Deluxe Grahams Cookies",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",858.0,29.200000000000003,50.18000000000001,74.12,37.849999999999994
399,1130.0,"Egg, whole, cooked, omelet",18048.0,"Bread, raisin, toasted, enriched",9106.0,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",539.0,19.5,16.52,80.31,6.489999999999999
400,1043.0,"Cheese, pasteurized process, pimento",18306.0,"Pie, blueberry, prepared from recipe",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",703.0,25.169999999999998,43.21,56.73,0.62
401,1031.0,"Cheese, neufchatel",28156.0,"KEEBLER, Waffle Cones",9507.0,"Juice Smoothie, NAKED JUICE, MIGHTY MANGO",740.0,16.07,28.080000000000002,106.29,47.29
402,1182.0,"USDA Commodity, cheese, cheddar, reduced fat",28264.0,"KEEBLER, Oatmeal Cookies",9286.0,"Pomegranates, raw",843.0,35.97,39.57000000000001,88.4,45.15
403,1031.0,"Cheese, neufchatel",18539.0,"ARCHWAY Home Style Cookies, Old Fashioned Molasses",9133.0,"Grapes, canned, thompson seedless, water pack, solids and liquids",699.0,13.92,34.72,84.44,48.980000000000004
404,1266.0,"Cheese, Swiss, nonfat or fat free",8376.0,"Cereals ready-to-eat, KELLOGG, KELLOGG'S MARSHMALLOW FROOT LOOPS",9119.0,"Grapefruit, sections, canned, water pack, solids and liquids",539.0,33.58,2.9,101.85000000000001,59.98
405,1266.0,"Cheese, Swiss, nonfat or fat free",8284.0,"Cereals ready-to-eat, KELLOGG, KELLOGG'S Low Fat Granola with Raisins",9073.0,"Cherries, sweet, canned, light syrup pack, solids and liquids",575.0,38.01,5.3500000000000005,100.78999999999999,45.019999999999996
406,1089.0,"Milk, low sodium, fluid",18414.0,"Bread, raisin, unenriched",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",388.0,11.36,7.98,69.63,14.440000000000001
407,1254.0,"Cheese food, pasteurized process, American, without added vitamin D",18360.0,"Taco shells, baked",9183.0,"Melons, casaba, raw",834.0,24.38,47.52,78.63,12.780000000000001
408,43543.0,"Milk, imitation, non-soy",8376.0,"Cereals ready-to-eat, KELLOGG, KELLOGG'S MARSHMALLOW FROOT LOOPS",9415.0,"Pears, raw, green anjou",488.0,6.64,4.8999999999999995,110.38999999999999,64.92999999999999
409,43278.0,"Cheese, american cheddar, imitation",18148.0,"Cheesecake prepared from mix, no-bake type",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",551.0,22.95,26.74,56.510000000000005,15.99
410,1251.0,"Cheese, Mexican blend",18951.0,"Waffles, chocolate chip, frozen, ready-to-heat",9415.0,"Pears, raw, green anjou",721.0,29.78,38.71,63.22,24.060000000000002
411,1092.0,"Milk, dry, nonfat, instant, with added vitamin A and vitamin D",18390.0,"Pancakes, buttermilk, prepared from recipe",9340.0,"Pears, asian, raw",627.0,42.4,10.250000000000002,91.54,59.239999999999995
412,1215.0,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",18174.0,"Cookies, graham crackers, chocolate-coated",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",787.0,22.28,40.019999999999996,88.64999999999999,53.629999999999995
413,1097.0,"Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D",8668.0,"Cereals ready-to-eat, GENERAL MILLS, FIBER ONE, Nutty Clusters & Almonds",9144.0,"Jackfruit, raw",521.0,17.169999999999998,7.64,114.1,52.53
414,1089.0,"Milk, low sodium, fluid",28187.0,"KELLOGG'S, SPECIAL K, Cracker Chips, Sea Salt",9273.0,"Pineapple juice, canned or bottled, unsweetened, without added ascorbic acid",475.0,10.26,11.179999999999998,92.73,15.04
415,1089.0,"Milk, low sodium, fluid",8673.0,"Cereals, ready-to-eat, MALT-O-MEAL, Blueberry Mini SPOONERS",9150.0,"Lemons, raw, without peel",440.0,13.01,5.68,93.18,25.400000000000002
416,1019.0,"Cheese, feta",18314.0,"Pie, coconut cream, prepared from mix, no-bake type",9383.0,"Tangerines, (mandarin oranges), canned, juice pack, drained",578.0,17.76,38.92,42.0,12.34
417,1237.0,"Ice cream, bar or stick, chocolate covered",8100.0,"Cereals, CREAM OF RICE, dry",9340.0,"Pears, asian, raw",743.0,10.899999999999999,24.830000000000002,117.55000000000001,25.650000000000002
418,43278.0,"Cheese, american cheddar, imitation",18002.0,"Bagels, plain, toasted, enriched, with calcium propionate (includes onion, poppy, sesame)",9452.0,Orange Pineapple Juice Blend,578.0,28.25,15.8,80.91,24.130000000000003
419,42258.0,"Cheese product, pasteurized process, cheddar, reduced fat",8506.0,"Cereals ready-to-eat, RALSTON Corn Flakes",9057.0,"Boysenberries, frozen, unsweetened",647.0,24.6,15.27,110.8,22.75
420,1018.0,"Cheese, edam",8123.0,"Cereals, oats, instant, fortified, plain, prepared with water (boiling water added or microwaved)",9056.0,"Boysenberries, canned, heavy syrup",513.0,28.349999999999998,29.28,35.41,1.89
421,1130.0,"Egg, whole, cooked, omelet",8592.0,"Cereals ready-to-eat, GENERAL MILLS, CHEERIOS, Banana Nut",9120.0,"Grapefruit, sections, canned, juice pack, solids and liquids",566.0,16.77,15.75,94.53999999999999,42.2
422,1014.0,"Cheese, cottage, nonfat, uncreamed, dry, large or small curd",18335.0,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked",9021.0,"Apricots, raw",628.0,18.24,29.27,74.02000000000001,15.32
423,1077.0,"Milk, whole, 3.25% milkfat, with added vitamin D",18064.0,"Bread, wheat",9420.0,"Jackfruit, canned, syrup pack",420.0,14.23,6.63,77.42,10.96
424,1217.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",18335.0,"Pie crust, standard-type, frozen, ready-to-bake, enriched, baked",9055.0,"Blueberries, frozen, sweetened",695.0,11.270000000000001,29.8,97.24000000000001,43.0
425,1001.0,"Butter, salted",18280.0,"Muffins, corn, dry mix, prepared",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",1121.0,8.59,91.42,70.66,0.06
426,1018.0,"Cheese, edam",28039.0,"KASHI, TLC, Happy Trail Mix Cookies",9270.0,"Pineapple, canned, heavy syrup pack, solids and liquids",888.0,33.44,46.010000000000005,91.03000000000002,44.93
427,1046.0,"Cheese food, pasteurized process, American, vitamin D fortified",18292.0,"Pancakes, plain, dry mix, incomplete, prepared",9023.0,"Apricots, canned, water pack, without skin, solids and liquids",570.0,25.35,33.36,42.94,5.59
428,43396.0,"Cheese, cottage, lowfat, 1% milkfat, with vegetables",18231.0,"Crackers, standard snack-type, sandwich, with peanut butter filling",9420.0,"Jackfruit, canned, syrup pack",653.0,22.73,25.68,85.32000000000001,13.5
429,1121.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce",8676.0,"Cereals ready-to-eat, MALT-O-MEAL, Honey Nut SCOOTERS",9452.0,Orange Pineapple Juice Blend,502.0,12.350000000000001,4.76,109.2,62.050000000000004
430,1237.0,"Ice cream, bar or stick, chocolate covered",28125.0,"KEEBLER, SANDIES, Chocolate Chip & Pecan Shortbread Cookies",9106.0,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",965.0,10.03,56.260000000000005,106.47,44.8
431,1018.0,"Cheese, edam",18148.0,"Cheesecake prepared from mix, no-bake type",9011.0,"Apples, dried, sulfured, uncooked",874.0,31.419999999999998,40.82,102.82,58.62
432,1193.0,KRAFT BREAKSTONE'S Reduced Fat Sour Cream,18253.0,"Doughnuts, french crullers, glazed",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",647.0,7.9399999999999995,30.41,87.5,41.51
433,1237.0,"Ice cream, bar or stick, chocolate covered",18974.0,"KASHI, TLC, Honey Sesame Crackers",9028.0,"Apricots, canned, heavy syrup pack, without skin, solids and liquids",812.0,13.309999999999999,34.59,118.15,34.400000000000006
434,1070.0,"Dessert topping, powdered",28260.0,"KELLOGG'S, EGGO, Waffles, Chocolate Chip",9211.0,"Orange juice, chilled, includes from concentrate, with added calcium",915.0,11.379999999999999,50.14,108.61,73.95
435,1097.0,"Milk, canned, evaporated, nonfat, with added vitamin A and vitamin D",18476.0,"Toaster Pastries, KELLOGG, KELLOGG'S POP TARTS, Blueberry",9325.0,"Fruit salad, (pineapple and papaya and banana and guava), tropical, canned, heavy syrup, solids and liquids",576.0,12.559999999999999,13.6,102.11999999999999,42.25
436,1217.0,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",8210.0,"Cereals ready-to-eat, QUAKER, QUAKER OAT CINNAMON LIFE",9144.0,"Jackfruit, raw",571.0,15.230000000000002,5.819999999999999,121.32,63.31
437,1186.0,"Cheese, cream, fat free",18345.0,"Rolls, dinner, oat bran",9503.0,"Apples, raw, gala, with skin",398.0,25.439999999999998,5.72,61.54,22.52
438,1212.0,"Milk, dry, whole, without added vitamin D",8695.0,"Cereals ready-to-eat, KELLOGG, KELLOGG'S FROSTED MINI-WHEATS, little bites",9271.0,"Pineapple, canned, extra heavy syrup pack, solids and liquids",930.0,35.85,28.52,144.22,58.620000000000005
439,42258.0,"Cheese product, pasteurized process, cheddar, reduced fat",18262.0,"English muffins, raisin-cinnamon (includes apple-cinnamon)",9340.0,"Pears, asian, raw",522.0,26.01,16.13,69.35000000000001,29.830000000000002
440,1006.0,"Cheese, brie",28256.0,"AUSTIN, Peanut Butter on Cheese Crackers, sandwich-type",9106.0,"Fruit salad, (peach and pear and apricot and pineapple and cherry), canned, extra heavy syrup, solids and liquids",914.0,31.88,52.24,82.22,9.45
441,1237.0,"Ice cream, bar or stick, chocolate covered",18048.0,"Bread, raisin, toasted, enriched",9055.0,"Blueberries, frozen, sweetened",713.0,13.1,29.03,103.35000000000001,44.2
